UserID,avg(Rating)
5156,4.21875
2944,4.218390804597701
2176,4.217877094972067
3002,4.217687074829932
4748,4.21763085399449
505,4.217391304347826
3027,4.217391304347826
2690,4.217391304347826
5918,4.217391304347826
2034,4.216216216216216
220,4.215686274509804
3943,4.2153846153846155
5337,4.214689265536723
1409,4.214285714285714
1623,4.214285714285714
2331,4.214285714285714
3460,4.214285714285714
4929,4.214285714285714
4873,4.214285714285714
4423,4.214285714285714
1728,4.212765957446808
4921,4.21256038647343
4931,4.2125
985,4.212328767123288
5154,4.212121212121212
1428,4.211538461538462
2447,4.2105263157894735
5041,4.2105263157894735
5557,4.2105263157894735
4697,4.20945945945946
4357,4.209302325581396
5300,4.209219858156028
5630,4.2091254752851714
1618,4.208791208791209
3635,4.208588957055214
1175,4.208333333333333
2952,4.208333333333333
5062,4.208333333333333
5579,4.208333333333333
5416,4.208333333333333
3501,4.208121827411167
2468,4.208
4505,4.207885304659499
2817,4.2073170731707314
3653,4.207207207207207
2511,4.206896551724138
248,4.205882352941177
1638,4.205128205128205
5864,4.205128205128205
3064,4.204545454545454
3409,4.204545454545454
4494,4.202702702702703
514,4.2025316455696204
3671,4.201923076923077
455,4.2
341,4.2
1351,4.2
2488,4.2
2141,4.2
2884,4.2
3100,4.2
3583,4.2
4304,4.2
5043,4.2
5694,4.2
5610,4.2
36,4.199430199430199
716,4.198979591836735
270,4.198412698412699
725,4.197530864197531
3890,4.197183098591549
3424,4.197183098591549
4779,4.197183098591549
529,4.19672131147541
450,4.196078431372549
4582,4.195652173913044
5435,4.195652173913044
2859,4.195488721804511
1704,4.194444444444445
2343,4.194444444444445
265,4.1938775510204085
5088,4.193548387096774
3711,4.193181818181818
2379,4.1923076923076925
2365,4.191489361702128
4720,4.191489361702128
4780,4.1909090909090905
4,4.190476190476191
1250,4.190476190476191
4065,4.190476190476191
5052,4.190476190476191
2975,4.19
858,4.189473684210526
5170,4.1891891891891895
5157,4.188888888888889
1,4.188679245283019
1098,4.1875
1423,4.1875
3390,4.187192118226601
3761,4.187134502923977
2764,4.186440677966102
2572,4.185430463576159
1507,4.185185185185185
3497,4.184782608695652
811,4.184615384615385
5534,4.184615384615385
4511,4.183673469387755
1697,4.18361581920904
112,4.183333333333334
4813,4.1826923076923075
1290,4.181818181818182
2096,4.181818181818182
3171,4.181818181818182
2337,4.181818181818182
2834,4.181818181818182
4864,4.181818181818182
5778,4.181818181818182
5413,4.181818181818182
300,4.180722891566265
1963,4.180722891566265
4080,4.180722891566265
5100,4.180539273153576
3177,4.180327868852459
1063,4.18
5559,4.17948717948718
848,4.178571428571429
3960,4.178571428571429
2607,4.17741935483871
5631,4.177215189873418
1797,4.177142857142857
4448,4.176528599605523
982,4.176470588235294
1949,4.176470588235294
5476,4.176470588235294
5945,4.176470588235294
5025,4.176
638,4.175438596491228
691,4.174757281553398
4645,4.174603174603175
124,4.173913043478261
2055,4.173913043478261
1901,4.173333333333333
4960,4.173333333333333
76,4.172413793103448
1400,4.172413793103448
1789,4.172413793103448
3449,4.171875
857,4.171428571428572
27,4.171428571428572
4694,4.171428571428572
5296,4.171428571428572
2841,4.170786516853933
3085,4.170731707317073
4301,4.170731707317073
5560,4.170731707317073
4094,4.17037037037037
2676,4.170305676855895
1588,4.170212765957447
3938,4.170212765957447
5871,4.17
1355,4.169811320754717
2303,4.1688311688311686
3173,4.168421052631579
1836,4.168269230769231
5008,4.167464114832536
4898,4.167364016736402
5504,4.166950596252129
806,4.166666666666667
1197,4.166666666666667
1604,4.166666666666667
4768,4.166666666666667
4361,4.166666666666667
4752,4.166666666666667
5221,4.166666666666667
5793,4.166666666666667
285,4.16546762589928
3304,4.1647058823529415
3590,4.1645021645021645
2317,4.163934426229508
2476,4.163934426229508
1430,4.163793103448276
714,4.1635071090047395
299,4.163461538461538
473,4.163265306122449
3466,4.162162162162162
2579,4.161764705882353
3106,4.161764705882353
1578,4.161290322580645
1188,4.161290322580645
3629,4.161290322580645
5846,4.161290322580645
2214,4.160493827160494
607,4.16
834,4.16
2699,4.16
3891,4.16
4546,4.16
4959,4.159574468085107
2414,4.1594827586206895
5218,4.159090909090909
1885,4.157894736842105
3657,4.157894736842105
4503,4.157894736842105
4664,4.157894736842105
494,4.157068062827225
3412,4.156996587030717
3365,4.156521739130435
5469,4.156521739130435
553,4.15625
399,4.15625
1526,4.15625
5454,4.15625
1276,4.1558441558441555
1018,4.155737704918033
4757,4.154639175257732
994,4.153846153846154
69,4.153846153846154
3006,4.153846153846154
3848,4.153846153846154
4400,4.153846153846154
4092,4.152777777777778
4182,4.1521739130434785
311,4.15
1452,4.15
4068,4.15
5090,4.15
4398,4.15
1896,4.14975845410628
64,4.148148148148148
3101,4.148148148148148
3019,4.148148148148148
2062,4.1477272727272725
1306,4.1475054229934925
88,4.147058823529412
1081,4.147058823529412
2624,4.147058823529412
1073,4.146551724137931
5691,4.1461538461538465
4221,4.146067415730337
1129,4.145631067961165
4773,4.145631067961165
2719,4.145299145299146
3979,4.144329896907217
5257,4.144329896907217
2547,4.143884892086331
5841,4.1437125748503
653,4.142857142857143
878,4.142857142857143
1176,4.142857142857143
1983,4.142857142857143
2422,4.142857142857143
2048,4.142857142857143
2674,4.142857142857143
2578,4.142857142857143
2527,4.142857142857143
3666,4.142857142857143
5067,4.142857142857143
4100,4.142857142857143
4955,4.142857142857143
5240,4.142857142857143
3403,4.1414634146341465
3207,4.141414141414141
1005,4.141304347826087
239,4.140845070422535
3161,4.140845070422535
466,4.14070351758794
885,4.140625
404,4.14
3646,4.139784946236559
1382,4.138888888888889
4474,4.138888888888889
4495,4.138888888888889
590,4.13855421686747
1003,4.137931034482759
2364,4.137931034482759
3795,4.137931034482759
291,4.137254901960785
2515,4.137254901960785
2766,4.137254901960785
1002,4.136363636363637
5392,4.136363636363637
2175,4.136094674556213
1361,4.135338345864661
4277,4.134825014343087
6032,4.134615384615385
5868,4.134328358208955
3996,4.133928571428571
2614,4.133333333333334
3920,4.133333333333334
5443,4.132832080200501
4895,4.132352941176471
1681,4.132231404958677
2139,4.132075471698113
968,4.131147540983607
5031,4.131147540983607
4470,4.131147540983607
1000,4.130952380952381
5329,4.130514705882353
1663,4.130434782608695
2646,4.130434782608695
2553,4.130434782608695
2137,4.130434782608695
2799,4.130434782608695
5229,4.130434782608695
4327,4.12962962962963
5137,4.129310344827586
1842,4.129032258064516
5489,4.128571428571429
1393,4.128440366972477
3103,4.128205128205129
5017,4.128205128205129
5658,4.128
5622,4.127906976744186
615,4.127659574468085
3601,4.1265822784810124
6024,4.126315789473685
5275,4.126315789473685
5449,4.126126126126126
152,4.125
43,4.125
2560,4.125
3061,4.125
3244,4.125
4764,4.125
5733,4.125
5313,4.125
3231,4.124183006535947
5071,4.1234567901234565
5396,4.1234567901234565
1402,4.122448979591836
2586,4.122448979591836
3343,4.122448979591836
3151,4.122093023255814
3127,4.121951219512195
3405,4.121951219512195
4255,4.121951219512195
5674,4.121951219512195
3845,4.121621621621622
162,4.121495327102804
4937,4.121495327102804
5908,4.121359223300971
3310,4.121212121212121
5066,4.121212121212121
4724,4.121212121212121
1853,4.1210191082802545
55,4.12
2044,4.12
4504,4.12
4145,4.12
4772,4.12
4146,4.12
4811,4.119047619047619
3139,4.11864406779661
998,4.118518518518519
2852,4.118518518518519
1254,4.118181818181818
852,4.117647058823529
2460,4.117647058823529
3947,4.117647058823529
4239,4.117647058823529
1322,4.1171875
316,4.116883116883117
965,4.116883116883117
5486,4.116279069767442
983,4.115384615384615
969,4.115384615384615
1558,4.115384615384615
3706,4.115384615384615
5817,4.115384615384615
2808,4.115107913669065
3141,4.114754098360656
10,4.114713216957606
381,4.114285714285714
1835,4.114285714285714
2049,4.114285714285714
3606,4.114285714285714
177,4.113636363636363
1108,4.113636363636363
1368,4.113636363636363
3294,4.11340206185567
2374,4.113207547169812
2294,4.112903225806452
2271,4.112462006079028
642,4.111111111111111
427,4.111111111111111
376,4.111111111111111
755,4.111111111111111
3149,4.111111111111111
2732,4.111111111111111
3832,4.111111111111111
4288,4.111111111111111
5999,4.111111111111111
3540,4.110576923076923
5511,4.110497237569061
3413,4.110236220472441
5764,4.109090909090909
3025,4.108108108108108
3235,4.108108108108108
5290,4.108108108108108
4659,4.107843137254902
2197,4.107142857142857
5983,4.107142857142857
3096,4.106598984771574
1905,4.1063829787234045
2770,4.1063829787234045
3818,4.1063829787234045
5742,4.1063829787234045
6003,4.106299212598425
244,4.105882352941176
4468,4.105882352941176
5517,4.105769230769231
2659,4.105590062111801
831,4.105263157894737
2280,4.105263157894737
4853,4.105263157894737
3198,4.104761904761904
2520,4.104166666666667
2163,4.104166666666667
1577,4.104
5512,4.1037344398340245
1994,4.103448275862069
1479,4.103448275862069
5757,4.103448275862069
4162,4.103174603174603
2760,4.102941176470588
5371,4.101851851851852
2002,4.1017964071856285
4831,4.10126582278481
3439,4.101123595505618
1724,4.10062893081761
703,4.1
1490,4.1
1602,4.1
1830,4.1
3136,4.1
3273,4.1
4743,4.1
4299,4.1
5297,4.1
183,4.099009900990099
125,4.098591549295775
2545,4.098039215686274
4236,4.098039215686274
5739,4.098039215686274
5977,4.098039215686274
5001,4.097777777777778
2056,4.09765625
3414,4.097643097643098
3135,4.097560975609756
2641,4.09748427672956
1816,4.096774193548387
2532,4.096774193548387
2384,4.096774193548387
2253,4.096774193548387
5466,4.0964912280701755
2452,4.096153846153846
5010,4.096153846153846
5657,4.095959595959596
574,4.095238095238095
1488,4.095238095238095
1282,4.095238095238095
1532,4.095238095238095
2373,4.095238095238095
3897,4.095238095238095
6034,4.095238095238095
230,4.094972067039106
4674,4.094736842105263
3503,4.093877551020408
2885,4.09375
2505,4.09375
4734,4.093567251461988
1866,4.093525179856115
2165,4.093333333333334
5724,4.092783505154639
2239,4.092436974789916
4373,4.092409240924092
1834,4.092307692307692
2370,4.092105263157895
3175,4.091954022988506
1764,4.091353996737357
838,4.090909090909091
2656,4.090909090909091
2613,4.090909090909091
2705,4.090909090909091
4665,4.090909090909091
5668,4.089887640449438
5791,4.089108910891089
2903,4.089041095890411
5401,4.089041095890411
882,4.0886075949367084
4998,4.0886075949367084
2091,4.08843537414966
3840,4.088235294117647
4117,4.088235294117647
1511,4.087912087912088
5892,4.087719298245614
4449,4.087628865979381
5044,4.087591240875913
222,4.0875
617,4.086956521739131
1528,4.086956521739131
1336,4.086956521739131
3233,4.086956521739131
4900,4.086956521739131
5665,4.086956521739131
5167,4.086666666666667
235,4.086363636363636
1805,4.086206896551724
4194,4.086206896551724
2123,4.085714285714285
5235,4.085714285714285
1926,4.085470085470085
3553,4.085106382978723
3467,4.084745762711864
5596,4.084656084656085
5594,4.084615384615384
187,4.083932853717027
898,4.083333333333333
875,4.083333333333333
20,4.083333333333333
502,4.083333333333333
184,4.083333333333333
2396,4.083333333333333
3744,4.083333333333333
4348,4.083333333333333
4313,4.083333333333333
5461,4.083333333333333
3201,4.082959641255606
5718,4.082901554404145
5885,4.082644628099174
3486,4.082474226804123
1407,4.082417582417582
3844,4.082089552238806
4919,4.081081081081081
6013,4.080645161290323
527,4.08
2654,4.08
2706,4.08
5009,4.079365079365079
543,4.078986587183309
4949,4.078947368421052
375,4.078431372549019
2398,4.077586206896552
153,4.076923076923077
1703,4.076923076923077
4586,4.076923076923077
5943,4.076923076923077
5783,4.076923076923077
17,4.075829383886256
2513,4.075757575757576
4744,4.075757575757576
1997,4.075
4174,4.075
5802,4.075
3142,4.074468085106383
2441,4.074074074074074
3335,4.074074074074074
4216,4.074074074074074
5541,4.074074074074074
2571,4.073529411764706
1023,4.073170731707317
3534,4.072727272727272
3919,4.072463768115942
3357,4.072463768115942
2773,4.072289156626506
6002,4.071641791044776
4971,4.071428571428571
5586,4.071428571428571
1031,4.070967741935484
5064,4.070707070707071
4802,4.0703125
5858,4.07
2784,4.069620253164557
366,4.06949806949807
815,4.068965517241379
917,4.068965517241379
2107,4.068965517241379
2066,4.068965517241379
3256,4.068965517241379
3397,4.068965517241379
4843,4.068965517241379
4795,4.068965517241379
5160,4.068965517241379
5266,4.068965517241379
4762,4.068493150684931
2793,4.068441064638783
3685,4.068403908794788
4567,4.068181818181818
4702,4.068181818181818
784,4.066666666666666
3588,4.066666666666666
5805,4.066225165562914
5516,4.065693430656935
2332,4.065217391304348
4718,4.065217391304348
2798,4.064935064935065
1744,4.064285714285714
1410,4.064102564102564
2145,4.063926940639269
4599,4.0638297872340425
5204,4.0638297872340425
786,4.063492063492063
4118,4.06280193236715
196,4.0625
1469,4.0625
2966,4.0625
3078,4.0625
4208,4.0625
4654,4.0625
4484,4.0625
3782,4.061538461538461
1645,4.061302681992337
4213,4.060759493670886
1477,4.0606060606060606
523,4.06
4920,4.06
733,4.05982905982906
3400,4.059633027522936
2407,4.059210526315789
205,4.0588235294117645
1092,4.0588235294117645
4031,4.0588235294117645
5408,4.0588235294117645
5259,4.0588235294117645
5208,4.058333333333334
636,4.058139534883721
5349,4.058091286307054
4337,4.057915057915058
5521,4.0576923076923075
588,4.057395143487859
2094,4.056338028169014
5092,4.056338028169014
4243,4.056338028169014
1513,4.055944055944056
626,4.055555555555555
814,4.055555555555555
4876,4.055555555555555
4594,4.055555555555555
4375,4.055384615384615
4731,4.054545454545455
5068,4.054545454545455
2475,4.054054054054054
2289,4.054054054054054
2203,4.053803339517625
3277,4.053333333333334
3299,4.052980132450331
4290,4.052631578947368
4765,4.052434456928839
103,4.052173913043478
4981,4.052117263843648
2581,4.052109181141439
2281,4.0519480519480515
3211,4.051546391752577
3830,4.051470588235294
486,4.051282051282051
5832,4.051282051282051
4241,4.051020408163265
864,4.050724637681159
2232,4.050314465408805
3787,4.05
5258,4.05
2266,4.0495049504950495
3203,4.049382716049383
605,4.049180327868853
1075,4.048780487804878
2652,4.048780487804878
3854,4.048780487804878
3406,4.048780487804878
4613,4.048780487804878
5317,4.047882136279926
833,4.0476190476190474
1072,4.0476190476190474
1459,4.0476190476190474
2297,4.0476190476190474
4943,4.0476190476190474
343,4.047138047138047
2814,4.047058823529412
4333,4.047058823529412
5049,4.046875
1224,4.046712802768166
325,4.046511627906977
74,4.046511627906977
3259,4.045569620253165
417,4.045454545454546
1456,4.045454545454546
2657,4.045454545454546
2388,4.045454545454546
2626,4.045454545454546
4159,4.045454545454546
1595,4.045112781954887
5475,4.045092838196286
5939,4.045045045045045
485,4.044444444444444
4858,4.04424778761062
5680,4.044025157232705
3455,4.043478260869565
4112,4.04320987654321
3038,4.0423728813559325
3819,4.0423728813559325
1213,4.041666666666667
2704,4.041666666666667
5568,4.041055718475073
5423,4.040816326530612
309,4.040650406504065
979,4.04054054054054
583,4.040229885057471
942,4.04
2045,4.04
3160,4.04
2423,4.04
3472,4.04
4372,4.04
5358,4.04
5592,4.039370078740157
962,4.03921568627451
5855,4.03921568627451
3081,4.0390625
313,4.038461538461538
4191,4.038461538461538
5842,4.038461538461538
3539,4.038033395176252
2948,4.037735849056604
2756,4.03765690376569
2768,4.0375
3994,4.037433155080214
1324,4.037037037037037
1190,4.037037037037037
2009,4.037037037037037
1821,4.037037037037037
4833,4.037037037037037
5748,4.037037037037037
4416,4.036363636363636
797,4.036144578313253
259,4.0359712230215825
1225,4.035714285714286
5398,4.035714285714286
3155,4.035294117647059
4035,4.035087719298246
1727,4.035019455252918
1895,4.034883720930233
1215,4.034782608695652
2220,4.0344827586206895
4784,4.034229828850855
5825,4.033898305084746
2324,4.033707865168539
3159,4.033613445378151
2900,4.033557046979865
3419,4.033333333333333
5149,4.033333333333333
1802,4.033175355450237
1846,4.032786885245901
1684,4.032258064516129
2587,4.032258064516129
